num_id,track_id,track_popularity,artist_popularity,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_genres_concat,transformed_loudness
2971575,5PjdY0CKGZdEuoNab3yDmX,25,95,0.522,0.847,9,0.0655,0.00207,1.04e-06,0.2747,0.2766,171.801,196022,pop,17.50359315611422
12937635,4HDCLYli2SUdkq9OjmvhSD,8,80,0.646,0.699,2,0.0446,0.66359,4.609e-05,0.0428,0.3957,86.697,276410,pop,15.611421707086265
8806998,1Cv1YLb4q0RzL6pybtaMLo,21,79,0.662,0.684,10,0.0332,0.31606,0.00013546,0.3762,0.5646,92.666,246825,pop,13.695261316839606
3520106,02MWAaffLxlfxAUY7c5dvx,12,89,0.735,0.774,5,0.0474,0.09167,0.0,0.3337,0.1664,120.298,198797,pop,16.055062274448574
12398713,5S9Zs5g9lTWnLIboN1pdlU,4,81,0.725,0.769,9,0.054,0.07175,8.098e-05,0.0844,0.431,136.001,258779,k-pop_k-pop+boy+group_pop,15.024675553198904
7574688,2i8f4VnnBjy0yDqH2C452a,15,71,0.626,0.653,11,0.092,0.79468,0.00013909,0.3173,0.4113,97.41,208642,uk+contemporary+r&b_uk+pop,15.883897469844669
97638,5PjdY0CKGZdEuoNab3yDmX,27,76,0.724,0.563,8,0.1235,0.74642,2.866e-05,0.2107,0.6409,165.408,148288,pop,15.577250669244677
16556016,5JqZ3oqF00jkT81foAFvqg,5,94,0.634,0.779,2,0.0466,0.00165,2.623e-05,0.2157,0.4166,103.054,168335,melodic+rap_slap+house,16.580435913521796
9881590,2xdwCJLfKCkat14mlgR26M,0,94,0.517,0.667,2,0.1668,0.01742,8.375e-05,0.39,0.7324,115.609,208841,melodic+rap,14.202950483188033
4206312,7igeByaBM0MgGsgXtNxDJ7,16,71,0.789,0.829,8,0.0314,0.05303,7.74e-06,0.0933,0.6607,136.002,189615,pop,16.396620105486363
2434892,6PERP62TejQjgHu81OHxgM,22,83,0.785,0.892,3,0.0259,0.00161,3.953e-05,0.3977,0.8173,177.244,144779,pop,17.775890283752233
14234282,1BSMpVGWs3v5BZKnAQziAc,4,86,0.819,0.561,11,0.0545,0.21995,0.0006158,0.051,0.5101,95.431,192918,pop+rap_trap,14.508286296389997
9328088,1O2pcBJGej0pmH2Y9XZMs6,11,70,0.844,0.661,10,0.0255,0.30116,7.566e-05,0.2587,0.2137,140.834,287389,canadian+contemporary+r&b_canadian+pop_pop,14.899520867038518
10570167,5WxVXxCMRnvxUKFq40ELwq,22,86,0.574,0.693,3,0.1551,0.36133,1.67e-06,0.194,0.3097,152.052,156879,k-pop_k-pop+girl+group_pop,15.73827241314575
1461784,2sXf2JdbB2GlNju00kw9WE,0,73,0.6,0.749,0,0.2426,0.06733,1.305e-05,0.2927,0.5524,175.633,166177,art+pop_metropopolis_nz+pop_pop,13.803880556486547
12864723,27ycaQnQAxaPiyeg3nr2aB,1,90,0.593,0.849,8,0.1503,0.01584,3.357e-05,0.0431,0.7646,136.645,188684,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,17.413345038425177
2951285,0v1x6rN6JHRapa03JElljE,6,65,0.717,0.839,11,0.1437,0.00177,0.00019977,0.1196,0.6019,77.186,195208,pop,16.53183708898723
10933211,5TnQ453LtEy08EwrIUtB1e,0,95,0.43,0.862,5,0.0425,0.00147,3.332e-05,0.3975,0.4127,184.009,161960,pop_singer-songwriter+pop_uk+pop,16.449220427311957
6827298,3KdoeNlEN0BoAKWzaRLNZa,1,82,0.534,0.767,1,0.1227,0.2795,8.57e-06,0.3357,0.8913,125.017,249164,k-pop_k-pop+boy+group_pop,15.110091467853636
3906494,4LRPiXqCikLlN15c3yImP7,26,94,0.787,0.569,11,0.029,0.06006,0.00018991,0.2021,0.399,84.25,185632,bedroom+soul,13.851508199702948
7301783,70rFIfYN7lU6iTgUIVP42w,3,87,0.583,0.885,5,0.2774,0.00672,8.184e-05,0.1477,0.8706,167.633,189212,r&b_rap_urban+contemporary,16.776243743952364
16512514,70rFIfYN7lU6iTgUIVP42w,10,92,0.458,0.829,0,0.1005,0.17787,1.689e-05,0.0437,0.7192,105.833,181102,melodic+rap_slap+house,16.8833777369
5903784,3vAn0qZzdyuHamcrpkfiX3,3,67,0.741,0.544,0,0.1564,0.81798,0.00019832,0.0581,0.7029,133.564,180271,ohio+hip+hop_pop+rap,10.925636456813663
12661428,75MNhvTCCKsST3YqqUiU9r,17,85,0.675,0.728,4,0.0864,0.56307,0.00011528,0.0789,0.6534,103.989,209988,canadian+contemporary+r&b_canadian+pop_pop,16.346522795036435
8650301,2rRJrJEo19S2J82BDsQ3F7,1,89,0.761,0.761,9,0.0284,0.23522,3.37e-06,0.1039,0.7616,154.158,166911,dance+pop_pop,17.691425590310246
6701427,2xdwCJLfKCkat14mlgR26M,0,93,0.495,0.474,9,0.0712,0.01668,0.00051504,0.4363,0.2097,82.374,238488,chicago+rap_hip+hop_rap,11.40181508520618
15047102,0yLdNVWF3Srea0uzk55zFn,26,86,0.799,0.774,10,0.0261,0.06492,8.473e-05,0.1206,0.5944,106.485,216196,bedroom+soul,16.43195812171325
16065563,5S9Zs5g9lTWnLIboN1pdlU,4,69,0.661,0.554,10,0.0273,0.63929,5.501e-05,0.4369,0.384,130.201,173339,alt+z,13.222881198860705
3625372,7lPN2DXiMsVn7XUKtOW1CS,28,77,0.531,0.788,11,0.0933,0.36198,0.00034986,0.2659,0.8318,168.044,197010,pop,15.648219661321491
1488899,6PERP62TejQjgHu81OHxgM,14,95,0.667,0.473,2,0.1908,0.10082,0.0002452,0.0425,0.6143,123.948,179660,pop,16.830031105317175
9645597,78Sw5GDo6AlGwTwanjXbGh,13,94,0.804,0.722,8,0.0632,0.00536,3.812e-05,0.0433,0.8679,92.742,205523,pop,17.162279397714883
2065043,3RfTeIrWS8LNrfHYwechtt,0,73,0.773,0.406,10,0.0928,0.50998,1.93e-06,0.2086,0.7207,82.668,168490,chicago+rap_hip+hop_rap,12.709297551307827
5341602,1rDQ4oMwGJI7B4tovsBOxc,21,82,0.464,0.816,6,0.0559,0.03205,1.94e-05,0.296,0.2974,165.189,205472,pop+rap_trap,14.62407061457634
9731928,5PjdY0CKGZdEuoNab3yDmX,27,66,0.768,0.667,11,0.036,0.75434,0.00031956,0.3077,0.8607,88.988,259752,pop,15.080030801240355
6874640,0by9UaVYUrKUz2TVAmK0Pg,0,95,0.519,0.635,3,0.2229,0.30646,0.00042029,0.3542,0.715,158.741,228146,art+pop_metropopolis_nz+pop_pop,13.988077585119754
13076044,4saklk6nie3yiGePpBwUoc,3,86,0.716,0.526,7,0.0827,0.01583,0.0002191,0.2257,0.6883,132.034,185985,pop,14.647380150854588
9978941,2xdwCJLfKCkat14mlgR26M,1,70,0.804,0.656,3,0.0609,0.00803,3.681e-05,0.154,0.4225,107.772,164868,hip+hop_rap,12.787052993196994
14918730,2DQNYMRjisN3KAPj1bEwOI,2,68,0.759,0.797,2,0.0364,0.02848,5.74e-06,0.3002,0.1566,138.477,201117,pop+rap_trap,16.10369478398934
2555654,0sf12qNH5qcw8qpgymFOqD,9,95,0.588,0.383,3,0.0599,0.83006,0.00037145,0.2728,0.5966,111.163,234420,cali+rap_pop+rap,12.785922358278185
7171333,3KdoeNlEN0BoAKWzaRLNZa,0,92,0.604,0.465,1,0.1207,0.18507,0.00031017,0.434,0.3479,182.236,204933,brooklyn+drill_rap,11.406152856070548
12569885,7igeByaBM0MgGsgXtNxDJ7,1,86,0.721,0.514,3,0.032,0.59001,0.00014283,0.1984,0.6296,134.772,190579,art+pop_pop,14.753679453860968
14681674,2Wo6QQD1KMDWeFkkjLqwx5,16,93,0.597,0.874,11,0.1105,0.00189,0.00084269,0.249,0.6456,182.216,245564,melodic+rap_slap+house,16.809695156291127
1237207,5WxVXxCMRnvxUKFq40ELwq,3,74,0.577,0.72,10,0.0286,0.23714,0.00051457,0.3314,0.254,124.602,222618,pop,14.840480615384877
10480564,1yHVHoz6Ny29gbbWJYVnFt,9,74,0.68,0.741,7,0.0259,0.0145,2.441e-05,0.0948,0.5643,168.451,169708,bedroom+soul,15.812888687010854
2278737,3k79jB4aGmMDUQzEwa46Rz,26,89,0.701,0.882,6,0.0922,0.00358,0.00119407,0.0991,0.8995,133.612,196413,dance+pop_pop,17.179606105200946
3165282,0yLdNVWF3Srea0uzk55zFn,22,92,0.813,0.701,8,0.0782,0.00157,0.00031426,0.0516,0.3938,138.364,175257,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,16.150855630636215
7915099,2rRJrJEo19S2J82BDsQ3F7,3,91,0.818,0.79,10,0.0564,0.10111,6.105e-05,0.0424,0.7956,134.7,198190,pop_singer-songwriter+pop_uk+pop,16.817687425296754
2947560,2sXf2JdbB2GlNju00kw9WE,0,72,0.625,0.64,2,0.0713,0.00864,5.093e-05,0.103,0.6254,107.227,163607,k-pop_k-pop+boy+group_pop,15.321422886103392
16719225,2b8fOow8UzyDFAE27YhOZM,28,77,0.776,0.556,5,0.0526,0.36754,2.1e-07,0.0607,0.831,154.721,151988,pop_viral+pop,16.935031313449144
4281210,1O2pcBJGej0pmH2Y9XZMs6,21,87,0.798,0.378,7,0.067,0.5702,2.43e-06,0.0716,0.5713,123.368,169940,uk+contemporary+r&b_uk+pop,14.351087258197367
9807399,3vAn0qZzdyuHamcrpkfiX3,0,85,0.662,0.77,11,0.0439,0.66115,0.00028689,0.0894,0.6981,90.739,195646,k-pop_k-pop+boy+group_pop,17.19497303152457
13129647,02MWAaffLxlfxAUY7c5dvx,23,88,0.566,0.59,8,0.031,0.1209,1.41e-06,0.2075,0.2984,147.689,166507,k-pop_k-pop+boy+group_pop,15.857503471896052
12221416,1BSMpVGWs3v5BZKnAQziAc,23,85,0.76,0.738,2,0.0445,0.17265,1.976e-05,0.2642,0.693,126.458,147688,art+pop_pop,15.732044237665832
6217695,4HDCLYli2SUdkq9OjmvhSD,9,81,0.721,0.538,3,0.0274,0.01937,1.144e-05,0.334,0.2388,136.793,196918,mambo+chileno_urbano+chileno_urbano+latino,14.608280146028847
16472426,2DQNYMRjisN3KAPj1bEwOI,1,82,0.567,0.489,9,0.0633,0.79176,0.00057794,0.112,0.5537,83.945,251227,pop+rap_trap,12.971243342384696
1129679,3IB5qOeMayvpOdHxYCL5tZ,2,78,0.521,0.776,2,0.0551,0.02701,3.22e-06,0.1477,0.1752,166.42,183641,ohio+hip+hop_pop+rap,15.127944653388113
15027355,0v1x6rN6JHRapa03JElljE,5,78,0.767,0.724,4,0.0344,0.03376,7.216e-05,0.3521,0.6886,106.835,182807,melodic+rap_slap+house,13.34256288036704
11153032,3VqeTFIvhxu3DIe4eZVzGq,0,90,0.453,0.731,7,0.0281,0.06207,0.00089025,0.3953,0.4316,152.514,246909,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,14.147802881896496
12421545,3RfTeIrWS8LNrfHYwechtt,2,78,0.571,0.51,8,0.033,0.46723,2e-08,0.432,0.2444,97.97,197150,hip+hop_rap,10.629524059593678
15353644,5JqZ3oqF00jkT81foAFvqg,4,91,0.665,0.861,1,0.0305,0.00169,1e-06,0.3085,0.7831,141.64,170723,bedroom+soul,17.418771067168564
12303692,4HDCLYli2SUdkq9OjmvhSD,5,89,0.687,0.613,11,0.0442,0.21432,0.0001336,0.3128,0.5322,101.635,220689,alt+z_gen+z+singer-songwriter_singer-songwriter+pop,13.718927919398993
6229158,6o3QUC5oAE4g6WxRIFcZtb,0,66,0.659,0.65,5,0.0523,0.01162,0.00038727,0.3071,0.4418,117.467,181816,pop_singer-songwriter+pop_uk+pop,15.125511552207172
275887,2xdwCJLfKCkat14mlgR26M,0,94,0.55,0.774,7,0.2136,0.32306,2.17e-06,0.3051,0.4917,88.66,206461,chicago+rap_melodic+rap_rap,17.070209892001003
16175846,0v1x6rN6JHRapa03JElljE,2,88,0.784,0.581,5,0.1385,0.04742,0.00039961,0.0445,0.7439,76.737,197382,mambo+chileno_urbano+chileno_urbano+latino,13.781865814235061
7915826,4HDCLYli2SUdkq9OjmvhSD,6,67,0.887,0.658,10,0.1207,0.27739,0.0004439,0.0435,0.7487,101.485,177562,conscious+hip+hop_hip+hop_rap_west+coast+rap,15.196563131641597
6843728,3RfTeIrWS8LNrfHYwechtt,1,95,0.497,0.603,3,0.1389,0.1281,1.95e-05,0.0538,0.4249,119.051,222101,ohio+hip+hop_pop+rap,15.469132505822927
11472417,4saklk6nie3yiGePpBwUoc,0,74,0.635,0.668,0,0.1799,0.39209,9.2e-07,0.0966,0.7261,150.717,182234,k-pop_k-pop+boy+group_pop,16.550572582520545
6469551,6o3QUC5oAE4g6WxRIFcZtb,2,95,0.455,0.724,3,0.0394,0.00147,0.00079861,0.3685,0.1442,95.736,275959,k-pop_k-pop+boy+group_pop,13.401580593548715
3521791,1Cv1YLb4q0RzL6pybtaMLo,10,79,0.573,0.425,11,0.2017,0.93253,7.214e-05,0.2976,0.2454,121.015,188544,melodic+rap,13.841502419672906
12721626,0yLdNVWF3Srea0uzk55zFn,16,74,0.64,0.653,11,0.0952,0.76252,0.00045224,0.1731,0.5819,81.653,252651,pop,14.756905302871019
416779,0yLdNVWF3Srea0uzk55zFn,25,91,0.485,0.47,5,0.0478,0.50537,0.00047431,0.0493,0.4956,106.93,290711,pop+rap_trap,13.554760289378464
7213970,02MWAaffLxlfxAUY7c5dvx,19,85,0.56,0.697,1,0.0282,0.50974,8.48e-06,0.2748,0.2796,168.943,167942,pop,14.551832179073244
16760049,5PjdY0CKGZdEuoNab3yDmX,27,90,0.56,0.755,11,0.0303,0.15849,0.00067495,0.2792,0.6254,126.915,206609,pop,16.27542822016403
2988540,2rRJrJEo19S2J82BDsQ3F7,5,77,0.48,0.523,7,0.0585,0.45704,0.00010434,0.4288,0.6056,122.71,199739,singer-songwriter+pop,12.239980126265436
12797970,2Wo6QQD1KMDWeFkkjLqwx5,11,92,0.825,0.737,9,0.1317,0.14729,1.258e-05,0.0438,0.5168,129.047,175707,pop,16.26760031003505
4704752,61KpQadow081I2AsbeLcsb,13,92,0.546,0.79,1,0.0492,0.13713,2.35e-06,0.1463,0.6961,151.239,207715,pop,16.782013658434153
4164849,2DQNYMRjisN3KAPj1bEwOI,1,89,0.732,0.648,3,0.0316,0.44296,3e-07,0.0944,0.5586,152.869,186041,mambo+chileno_urbano+chileno_urbano+latino,14.992151374462992
11925538,2DQNYMRjisN3KAPj1bEwOI,4,87,0.726,0.737,3,0.0423,0.1162,4.81e-06,0.0638,0.3147,165.844,174819,pop_singer-songwriter+pop_uk+pop,16.168555450160056
11567368,1Cv1YLb4q0RzL6pybtaMLo,18,79,0.667,0.616,4,0.0627,0.30581,1.9e-07,0.2875,0.4878,114.113,178611,pop_singer-songwriter+pop_uk+pop,15.605114091187716
7596093,6fRxMU4LWwyaSSowV441IU,24,95,0.603,0.574,8,0.1194,0.56764,0.00034161,0.0554,0.2906,136.377,210702,pop,13.51019240822643
12319607,0v1x6rN6JHRapa03JElljE,0,92,0.837,0.418,10,0.3019,0.38778,7.438e-05,0.0464,0.3546,105.433,206552,art+pop_metropopolis_nz+pop_pop,12.952673812396824
8471902,7igeByaBM0MgGsgXtNxDJ7,1,66,0.888,0.685,5,0.0333,0.45534,2.41e-06,0.0427,0.8159,111.588,147374,dance+pop_pop,16.32417059643194
16003836,4saklk6nie3yiGePpBwUoc,9,95,0.846,0.741,2,0.0289,0.01784,6e-08,0.0428,0.5509,139.668,185815,pop,15.34123565768823
2643185,7lPN2DXiMsVn7XUKtOW1CS,23,80,0.588,0.658,2,0.0814,0.1485,0.000128,0.4403,0.6737,167.379,140244,pop,14.848075432237238
6234532,2b8fOow8UzyDFAE27YhOZM,28,95,0.458,0.765,0,0.0328,0.00149,0.0005386,0.2271,0.8472,143.541,195742,pop,14.573773707263172
15017626,0yLdNVWF3Srea0uzk55zFn,23,79,0.498,0.547,4,0.1741,0.53517,2.288e-05,0.3536,0.1649,161.583,264583,australian+hip+hop,11.440784833393991
1708714,5qNh5WtzMbfpSj2jLlBkoD,3,92,0.501,0.632,4,0.1379,0.50494,3.47e-06,0.2301,0.4064,118.913,259215,singer-songwriter+pop,14.010883809067309
8212795,75MNhvTCCKsST3YqqUiU9r,1,95,0.509,0.625,10,0.3082,0.00313,6.52e-06,0.0575,0.8852,177.952,186077,pop,16.50187336979434
15896828,6o3QUC5oAE4g6WxRIFcZtb,5,95,0.798,0.697,6,0.0294,0.00893,0.00021575,0.1628,0.8001,145.277,174383,pop_singer-songwriter+pop_uk+pop,15.606960476376116
15597127,02MWAaffLxlfxAUY7c5dvx,18,95,0.43,0.677,10,0.2298,0.4933,3.173e-05,0.0625,0.6203,179.384,205205,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,15.063025663141161
48426,2DQNYMRjisN3KAPj1bEwOI,7,85,0.701,0.603,1,0.0894,0.52092,9.31e-05,0.1819,0.8679,155.651,166338,k-pop_k-pop+boy+group_pop,15.14903859095648
15099906,4LRPiXqCikLlN15c3yImP7,28,82,0.637,0.32,2,0.0588,0.937,9.6e-07,0.1368,0.6319,142.273,186115,gauze+pop_indietronica_modern+rock_pov:+indie_shiver+pop,10.053432709071785
12831521,29d0nY7TzCoi22XBqDQkiP,6,94,0.65,0.749,1,0.1607,0.10675,0.00019822,0.0427,0.7799,106.874,205967,k-pop_k-pop+boy+group_pop,15.669696066528559
15161602,70rFIfYN7lU6iTgUIVP42w,0,95,0.565,0.86,0,0.0835,0.01775,1.11e-06,0.178,0.8854,158.329,146337,pop_singer-songwriter+pop_uk+pop,17.26682665850967
6490696,0v1x6rN6JHRapa03JElljE,0,65,0.87,0.766,8,0.0483,0.00899,3.023e-05,0.3412,0.3936,91.929,148831,art+pop_pop,16.108380663208663
13094338,3vAn0qZzdyuHamcrpkfiX3,3,64,0.882,0.659,7,0.0433,0.6859,0.00021588,0.0565,0.7455,177.876,247921,melodic+rap_slap+house,12.69382767053321
8360200,4LRPiXqCikLlN15c3yImP7,22,82,0.58,0.355,10,0.061,0.89189,2.054e-05,0.1221,0.2754,98.966,266595,k-pop_k-pop+boy+group_pop,9.753489923663437
859530,75MNhvTCCKsST3YqqUiU9r,2,89,0.901,0.731,4,0.1383,0.01949,3.557e-05,0.0936,0.7226,130.933,167393,hip+hop_rap,15.758104768581688
11059300,5PjdY0CKGZdEuoNab3yDmX,26,93,0.486,0.539,6,0.0922,0.06515,1.826e-05,0.2563,0.1511,134.097,236871,pop,14.056501656305045
15116833,4POHzEwNTCYaIvqCUp3NnO,0,91,0.524,0.831,1,0.2181,0.02905,5.118e-05,0.1346,0.765,127.555,155907,alt+z,17.08615082036704
5945365,5TnQ453LtEy08EwrIUtB1e,3,89,0.581,0.797,5,0.0279,0.00354,8.951e-05,0.3045,0.3318,142.566,226880,pop,14.10117501579225
2741456,78Sw5GDo6AlGwTwanjXbGh,3,93,0.759,0.64,9,0.0642,0.03014,0.00055767,0.2116,0.4729,151.836,225816,art+pop_pop,14.850975087378174
687939,3tjFYV6RSFtuktYl3ZtYcq,10,83,0.855,0.714,10,0.0274,0.02888,0.00049118,0.0426,0.6276,141.282,218947,pop+rap_trap,15.587064609397203
15106674,5WxVXxCMRnvxUKFq40ELwq,15,94,0.663,0.731,4,0.0439,0.00262,9.09e-06,0.2539,0.8578,155.393,172153,pop,16.291571761947125
10542924,3k79jB4aGmMDUQzEwa46Rz,26,91,0.561,0.837,2,0.112,0.07122,0.00021392,0.1092,0.7444,167.69,175962,pop,17.05526540102437
7051508,4POHzEwNTCYaIvqCUp3NnO,0,65,0.872,0.758,7,0.0325,0.16311,3.443e-05,0.1485,0.5553,101.61,188892,art+pop_pop,14.723704518284649
5053466,2rRJrJEo19S2J82BDsQ3F7,6,77,0.505,0.532,7,0.0297,0.26364,5.596e-05,0.4343,0.6339,142.295,179934,pop_singer-songwriter+pop_uk+pop,13.388561885338277
12409369,78Sw5GDo6AlGwTwanjXbGh,1,93,0.612,0.704,5,0.1225,0.18964,2.58e-06,0.0464,0.1725,117.129,237018,canadian+contemporary+r&b_canadian+pop_pop,16.1537840757519
11156116,0by9UaVYUrKUz2TVAmK0Pg,10,93,0.67,0.646,6,0.1069,0.10459,7.673e-05,0.1697,0.6866,99.091,167154,singer-songwriter+pop,14.828411095310003
8077013,2i8f4VnnBjy0yDqH2C452a,7,80,0.692,0.736,5,0.0338,0.755,7.33e-05,0.2143,0.6939,133.874,215049,melodic+rap_slap+house,15.4920465326868
9304616,0RbW8kWozrVSIGb4V13o0o,10,94,0.609,0.629,3,0.0832,0.02192,0.00015408,0.2904,0.2015,91.512,268812,melodic+rap_slap+house,13.518836891744286
505549,4POHzEwNTCYaIvqCUp3NnO,0,78,0.691,0.646,1,0.0385,0.06026,1.02e-06,0.1148,0.411,119.56,152387,alt+z,16.529425790067762
9847847,6zJejIfVYLgjud3lTk4DLB,2,90,0.657,0.723,5,0.0498,0.09394,5e-08,0.0515,0.6723,166.056,176188,bedroom+pop,16.054683801252395
3548944,0RbW8kWozrVSIGb4V13o0o,3,78,0.64,0.62,8,0.0456,0.45091,1.606e-05,0.2493,0.1969,115.308,231296,k-pop_k-pop+boy+group_pop,14.065397245809436
12710539,27ycaQnQAxaPiyeg3nr2aB,1,94,0.643,0.887,7,0.0318,0.00348,4.75e-06,0.0568,0.515,94.813,208609,pop,17.960311108268797
16377646,3vAn0qZzdyuHamcrpkfiX3,0,89,0.693,0.65,5,0.0426,0.01801,9.3e-06,0.3631,0.3384,136.345,165435,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,15.501274516340345
5648972,3RfTeIrWS8LNrfHYwechtt,2,66,0.747,0.776,6,0.03,0.10021,8.11e-06,0.1727,0.4067,124.91,194302,bedroom+soul,15.763945920858532
10995275,1Cv1YLb4q0RzL6pybtaMLo,13,89,0.771,0.624,11,0.1216,0.40127,5.9e-06,0.2826,0.4499,113.083,197934,art+pop_pop,14.583080639131367
13825542,29d0nY7TzCoi22XBqDQkiP,10,66,0.598,0.386,6,0.0421,0.71946,0.00014377,0.3561,0.1928,127.085,286582,pop_viral+pop,6.824
14027850,29d0nY7TzCoi22XBqDQkiP,11,78,0.709,0.722,0,0.0694,0.0198,6.9e-07,0.0468,0.462,175.651,151217,r&b_rap_urban+contemporary,15.659599653445184
11243465,61KpQadow081I2AsbeLcsb,6,95,0.511,0.584,7,0.0745,0.44416,0.00014637,0.0563,0.1326,178.808,292946,melodic+rap,11.104382574092597
5859580,0by9UaVYUrKUz2TVAmK0Pg,1,88,0.681,0.608,3,0.0458,0.10887,1.842e-05,0.211,0.3211,145.242,215838,dance+pop_pop,15.501741431187838
291203,2i8f4VnnBjy0yDqH2C452a,3,92,0.67,0.807,2,0.033,0.15195,1.254e-05,0.1091,0.4056,182.086,179584,k-pop_k-pop+boy+group_pop,16.8884683419019
15572389,6PQ88X9TkUIAUIZJHW2upE,13,93,0.586,0.88,9,0.0402,0.01018,2.447e-05,0.1725,0.2691,163.807,214795,pop,17.318820137064904
2772528,5S9Zs5g9lTWnLIboN1pdlU,0,88,0.602,0.839,1,0.109,0.00497,5.021e-05,0.1112,0.6148,126.653,179477,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,16.72591054905206
16559957,3IB5qOeMayvpOdHxYCL5tZ,2,89,0.774,0.568,3,0.1085,0.05317,0.00055301,0.298,0.835,116.067,172374,art+pop_art+rock_baroque+pop_new+wave+pop_permanent+wave_piano+rock_singer-songwriter,14.040166933089495
1302497,07bsRv0pcpbG4zJeLsUs1p,4,95,0.64,0.687,0,0.1034,0.00175,0.0005618,0.1766,0.5037,174.415,193880,bedroom+pop,13.791380986571312
11422713,3KdoeNlEN0BoAKWzaRLNZa,0,82,0.594,0.537,8,0.1464,0.40348,9.6e-07,0.1086,0.4059,140.222,154673,alt+z_gen+z+singer-songwriter_singer-songwriter+pop,14.705311687663198
1899051,4LRPiXqCikLlN15c3yImP7,21,89,0.631,0.612,11,0.0407,0.21084,0.00023715,0.0737,0.7719,123.908,179183,pop,15.704336543101817
7382188,27ycaQnQAxaPiyeg3nr2aB,11,93,0.548,0.539,1,0.0554,0.19158,3.67e-06,0.0433,0.6564,113.56,229367,pop,14.353107570204884
2778848,0v1x6rN6JHRapa03JElljE,0,80,0.535,0.443,7,0.1202,0.30349,2.494e-05,0.2891,0.1752,113.739,206714,chicago+rap_melodic+rap_rap,12.178124718368053
10573616,5WxVXxCMRnvxUKFq40ELwq,6,85,0.529,0.592,4,0.0618,0.19509,5.75e-06,0.3406,0.562,140.675,194454,pop,14.361419895663857
2270365,78Sw5GDo6AlGwTwanjXbGh,16,69,0.747,0.87,5,0.0393,0.15948,7.833e-05,0.1779,0.7347,166.955,219376,pop,16.61445080814883
6027711,4HDCLYli2SUdkq9OjmvhSD,3,78,0.749,0.732,7,0.1293,0.49984,1.46e-06,0.0772,0.7267,105.848,185693,chicago+rap_hip+hop_rap,16.65847395779565
932232,3VqeTFIvhxu3DIe4eZVzGq,1,89,0.554,0.709,1,0.072,0.2477,0.00052738,0.1984,0.8873,132.119,244347,pop_singer-songwriter+pop_uk+pop,15.003426755778491
5775426,5S9Zs5g9lTWnLIboN1pdlU,5,82,0.52,0.638,4,0.0395,0.13242,8.41e-05,0.3307,0.4538,148.805,213661,chicago+rap_melodic+rap_rap,11.385959567502141
3194652,0v1x6rN6JHRapa03JElljE,0,82,0.728,0.659,10,0.0446,0.10333,0.00089612,0.196,0.1888,86.83,224953,melodic+rap,14.234062415082008
1309349,5S9Zs5g9lTWnLIboN1pdlU,10,93,0.712,0.709,3,0.0493,0.00366,8.015e-05,0.05,0.5582,134.134,205970,pop,15.929014712106436
12113513,4POHzEwNTCYaIvqCUp3NnO,1,92,0.586,0.506,9,0.2126,0.17434,5.703e-05,0.1204,0.2273,108.173,196951,deep+underground+hip+hop_kentucky+hip+hop_pop+rap_rap,12.737271282821894
13427212,75MNhvTCCKsST3YqqUiU9r,4,86,0.815,0.538,8,0.1267,0.17678,0.00060314,0.3138,0.6949,123.187,222143,hip+hop_rap,13.448000633623451
10310059,5qNh5WtzMbfpSj2jLlBkoD,23,91,0.654,0.798,8,0.0298,0.00479,0.00057191,0.2598,0.401,127.915,230206,pop,16.576640993822366
4602906,6zJejIfVYLgjud3lTk4DLB,6,73,0.766,0.844,5,0.0591,0.00291,0.00048361,0.0561,0.353,109.162,199060,art+pop_art+rock_baroque+pop_new+wave+pop_permanent+wave_piano+rock_singer-songwriter,14.430145604070276
7028469,5JqZ3oqF00jkT81foAFvqg,1,91,0.598,0.7,6,0.0567,0.07961,3.454e-05,0.2074,0.5661,130.869,191053,k-pop_k-pop+boy+group_pop,16.19553509540856
9011870,1O2pcBJGej0pmH2Y9XZMs6,17,68,0.626,0.739,8,0.1376,0.45394,0.00068165,0.0441,0.8466,118.16,255473,cali+rap_pop+rap,14.929356506559998
1804023,2xdwCJLfKCkat14mlgR26M,0,95,0.53,0.608,7,0.0573,0.0051,9e-08,0.4424,0.1707,100.168,208597,alt+z,14.168052737601101
16433550,27ycaQnQAxaPiyeg3nr2aB,0,86,0.79,0.561,10,0.1826,0.31053,0.00033006,0.0495,0.2775,107.325,223805,brooklyn+drill_rap,13.884517068043351
6150487,27ycaQnQAxaPiyeg3nr2aB,2,88,0.562,0.724,6,0.0303,0.36833,0.00013192,0.1278,0.1799,96.968,239634,pop_singer-songwriter+pop_uk+pop,14.794747424311936
10258396,78Sw5GDo6AlGwTwanjXbGh,15,95,0.606,0.519,6,0.13,0.03975,9.596e-05,0.0709,0.1739,146.408,176582,melodic+rap,14.9539212891832
14385177,2sXf2JdbB2GlNju00kw9WE,0,91,0.783,0.464,0,0.1036,0.01073,3.105e-05,0.26,0.157,76.336,195561,hip+hop_rap,12.510592330712825
